"Specification","Session Id","Mode","BkpType","Client","Mount Point","Object Status","End Time"
"Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","2022/05/30-139","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055465","tslpribdbc.delphidrive.com","","(O)","5/30/2022 10:01:24 AM"
"Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","2022/05/30-139","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055493","tslpribdbc.delphidrive.com","","(O)","5/30/2022 10:01:24 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-140","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055408","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:01:39 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-140","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055412","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:01:39 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-140","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055414","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:01:39 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-140","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055416","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:01:39 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-140","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055512","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:01:39 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-141","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055390","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:00:52 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-141","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055392","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:00:52 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-141","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055394","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:00:52 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-141","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055438","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 10:00:52 AM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-142","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055368","dtpn1dbc.delphidrive.com","","(O)","5/30/2022 10:02:28 AM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-142","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055522","dtpn1dbc.delphidrive.com","","(O)","5/30/2022 10:02:28 AM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-142","full","Control","dtpn1dbc.delphidrive.com","","File","5/30/2022 10:02:28 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/05/30-143","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055479","dtpr1dbc.delphidrive.com","","(O)","5/30/2022 10:04:35 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/05/30-143","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055607","dtpr1dbc.delphidrive.com","","(O)","5/30/2022 10:04:35 AM"
"Oracle8 GSL10304_ROIADB01_IASIPUMP_RMAN_ONL_ST","2022/05/30-144","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055432","roiadb01.delphidrive.com","","(O)","5/30/2022 7:49:17 PM"
"Oracle8 GSL10304_ROIADB01_IASIPUMP_RMAN_ONL_ST","2022/05/30-144","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43075664","roiadb01.delphidrive.com","","(O)","5/30/2022 7:49:17 PM"
"Oracle8 GSL10304_ROIADB01_IASIPUMP_RMAN_ONL_ST","2022/05/30-144","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43075671","roiadb01.delphidrive.com","","(O)","5/30/2022 7:49:17 PM"
"Oracle8 GSL10304_ROIADB01_IASIPUMP_RMAN_ONL_ST","2022/05/30-144","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43075692","roiadb01.delphidrive.com","","(O)","5/30/2022 7:49:17 PM"
"Oracle8 GSL10092_MXCHJRZP-DB02_BTRCRPR_RMAN_ARC_ST","2022/05/30-145","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055477","mxchjrzp-db02.delphidrive.com","","(O)","5/30/2022 10:02:26 AM"
"Oracle8 GSL10092_MXCHJRZP-DB02_BTRCRPR_RMAN_ARC_ST","2022/05/30-145","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055526","mxchjrzp-db02.delphidrive.com","","(O)","5/30/2022 10:02:26 AM"
"Oracle8 GSL10092_MXCHJRZP-DB02_BTRCRPR_RMAN_ARC_ST","2022/05/30-145","full","Control","mxchjrzp-db02.delphidrive.com","","File","5/30/2022 10:02:26 AM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-146","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055384","tslprgrdb.delphidrive.com","","(O)","5/30/2022 10:01:16 AM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-146","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055435","tslprgrdb.delphidrive.com","","(O)","5/30/2022 10:01:16 AM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-146","full","Control","tslprgrdb.delphidrive.com","","File","5/30/2022 10:01:16 AM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-147","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055378","tslprepdbc.delphidrive.com","","(O)","5/30/2022 10:01:01 AM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-147","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43055430","tslprepdbc.delphidrive.com","","(O)","5/30/2022 10:01:01 AM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-147","full","Control","tslprepdbc.delphidrive.com","","File","5/30/2022 10:01:01 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-149","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43056008","tslprraps1.delphidrive.com","","(O)","5/30/2022 10:17:28 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-149","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43056037","tslprraps1.delphidrive.com","","(O)","5/30/2022 10:17:28 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-150","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43056141","tslprraps1.delphidrive.com","","(O)","5/30/2022 10:20:05 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-150","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43056156","tslprraps1.delphidrive.com","","(O)","5/30/2022 10:20:05 AM"
"Oracle8 GSL10092_MXJZPDA09_MXJUAMESPR1_RMAN_ARC_ST","2022/05/30-151","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43056558","mxjzpda09.delphidrive.com","","(O)","5/30/2022 10:32:05 AM"
"Oracle8 GSL10092_MXJZPDA09_MXJUAMESPR1_RMAN_ARC_ST","2022/05/30-151","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43056593","mxjzpda09.delphidrive.com","","(O)","5/30/2022 10:32:05 AM"
"Oracle8 GSL10092_MXJZPDA09_MXJUAMESPR1_RMAN_ARC_ST","2022/05/30-151","full","Control","mxjzpda09.delphidrive.com","","File","5/30/2022 10:32:05 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-152","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057245","tslprraps1.delphidrive.com","","(O)","5/30/2022 10:50:47 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-152","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057260","tslprraps1.delphidrive.com","","(O)","5/30/2022 10:50:47 AM"
"GSL_236_LUBAS-BU01_DAILY","2022/05/30-153","incr1","WinFS","lubas-bu01.delphidrive.com","/CONFIGURATION","Completed","5/30/2022 11:21:59 AM"
"GSL_236_LUBAS-BU01_DAILY","2022/05/30-153","incr1","WinFS","lubas-bu01.delphidrive.com","/C","Completed","5/30/2022 11:21:59 AM"
"GSL_236_LUBAS-BU01_DAILY","2022/05/30-153","incr1","WinFS","lubas-bu01.delphidrive.com","/D","Completed","5/30/2022 11:21:59 AM"
"GSL_274_UKGILP-BU02_DAILY","2022/05/30-154","incr1","WinFS","ukgilp-bu02.delphidrive.com","\\?\Volume{1e6c439b-0000-0000-0000-100000000000}\","Completed","5/30/2022 11:11:14 AM"
"GSL_274_UKGILP-BU02_DAILY","2022/05/30-154","incr1","WinFS","ukgilp-bu02.delphidrive.com","/CONFIGURATION","Completed","5/30/2022 11:11:14 AM"
"GSL_274_UKGILP-BU02_DAILY","2022/05/30-154","incr1","WinFS","ukgilp-bu02.delphidrive.com","/C","Completed","5/30/2022 11:11:14 AM"
"GSL_274_UKGILP-BU02_DAILY","2022/05/30-154","incr1","WinFS","ukgilp-bu02.delphidrive.com","/E","Completed","5/30/2022 11:11:14 AM"
"GSL_274_UKGILP-BU02_DAILY","2022/05/30-154","incr1","WinFS","ukgilp-bu02.delphidrive.com","/X","Completed","5/30/2022 11:11:14 AM"
"Oracle8 GSL10092_MXJZPDA10_BTRCRPR_RMAN_ARC_ST","2022/05/30-155","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057633","mxjzpda10.delphidrive.com","","(O)","5/30/2022 11:01:45 AM"
"Oracle8 GSL10092_MXJZPDA10_BTRCRPR_RMAN_ARC_ST","2022/05/30-155","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057736","mxjzpda10.delphidrive.com","","(O)","5/30/2022 11:01:45 AM"
"Oracle8 GSL10092_MXJZPDA10_BTRCRPR_RMAN_ARC_ST","2022/05/30-155","full","Control","mxjzpda10.delphidrive.com","","File","5/30/2022 11:01:45 AM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-156","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057615","dtpn1dbc.delphidrive.com","","(O)","5/30/2022 11:02:31 AM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-156","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057763","dtpn1dbc.delphidrive.com","","(O)","5/30/2022 11:02:31 AM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-156","full","Control","dtpn1dbc.delphidrive.com","","File","5/30/2022 11:02:31 AM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-157","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057618","tslprepdbc.delphidrive.com","","(O)","5/30/2022 11:01:00 AM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-157","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057662","tslprepdbc.delphidrive.com","","(O)","5/30/2022 11:01:00 AM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-157","full","Control","tslprepdbc.delphidrive.com","","File","5/30/2022 11:01:00 AM"
"Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","2022/05/30-158","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057723","tslpribdbc.delphidrive.com","","(O)","5/30/2022 11:01:29 AM"
"Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","2022/05/30-158","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057750","tslpribdbc.delphidrive.com","","(O)","5/30/2022 11:01:29 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-159","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057670","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:01:37 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-159","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057673","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:01:37 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-159","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057675","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:01:37 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-159","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057677","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:01:37 AM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-159","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057755","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:01:37 AM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-160","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057629","tslprgrdb.delphidrive.com","","(O)","5/30/2022 11:01:22 AM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-160","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057681","tslprgrdb.delphidrive.com","","(O)","5/30/2022 11:01:22 AM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-160","full","Control","tslprgrdb.delphidrive.com","","File","5/30/2022 11:01:22 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-161","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057639","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:00:54 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-161","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057642","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:00:54 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-161","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057647","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:00:54 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-161","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057649","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:00:54 AM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-161","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057700","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 11:00:54 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/05/30-162","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057693","dtpr1dbc.delphidrive.com","","(O)","5/30/2022 11:04:16 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/05/30-162","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43057837","dtpr1dbc.delphidrive.com","","(O)","5/30/2022 11:04:16 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-163","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43058302","tslprraps1.delphidrive.com","","(O)","5/30/2022 11:17:25 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-163","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43058327","tslprraps1.delphidrive.com","","(O)","5/30/2022 11:17:25 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-164","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43058420","tslprraps1.delphidrive.com","","(O)","5/30/2022 11:20:19 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-164","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43058430","tslprraps1.delphidrive.com","","(O)","5/30/2022 11:20:19 AM"
"GSL_202_FRBLO-FP01_DAILY","2022/05/30-165","incr1","WinFS","frblo-fp01.delphidrive.com","/CONFIGURATION","Completed","5/30/2022 11:42:17 AM"
"GSL_202_FRBLO-FP01_DAILY","2022/05/30-165","incr1","WinFS","frblo-fp01.delphidrive.com","/C","Completed","5/30/2022 11:42:17 AM"
"GSL_236_LUBASP-BU02_DAILY","2022/05/30-166","incr1","WinFS","lubasp-bu02.delphidrive.com","\\?\Volume{5c8299f9-c953-4292-8105-09771a0534cd}\","Completed","5/30/2022 11:45:59 AM"
"GSL_236_LUBASP-BU02_DAILY","2022/05/30-166","incr1","WinFS","lubasp-bu02.delphidrive.com","/CONFIGURATION","Completed","5/30/2022 11:45:59 AM"
"GSL_236_LUBASP-BU02_DAILY","2022/05/30-166","incr1","WinFS","lubasp-bu02.delphidrive.com","/C","Completed","5/30/2022 11:45:59 AM"
"GSL_236_LUBASP-BU02_DAILY","2022/05/30-166","incr1","WinFS","lubasp-bu02.delphidrive.com","/E","Completed","5/30/2022 11:45:59 AM"
"GSL_236_LUBASP-BU02_DAILY","2022/05/30-166","incr1","WinFS","lubasp-bu02.delphidrive.com","/F","Completed","5/30/2022 11:45:59 AM"
"GSL_236_LUBASP-BU02_DAILY","2022/05/30-166","incr1","WinFS","lubasp-bu02.delphidrive.com","/X","Completed","5/30/2022 11:45:59 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-167","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059402","tslprraps1.delphidrive.com","","(O)","5/30/2022 11:50:19 AM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/05/30-167","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059423","tslprraps1.delphidrive.com","","(O)","5/30/2022 11:50:19 AM"
"GSL_10381_PLBLO-BU01_DAILY","2022/05/30-168","incr1","WinFS","plblo-bu01.delphidrive.com","\\?\Volume{0f889bc3-3d59-11e8-80bc-806e6f6e6963}\","Completed","5/30/2022 12:11:34 PM"
"GSL_10381_PLBLO-BU01_DAILY","2022/05/30-168","incr1","WinFS","plblo-bu01.delphidrive.com","/CONFIGURATION","Completed","5/30/2022 12:11:34 PM"
"GSL_10381_PLBLO-BU01_DAILY","2022/05/30-168","incr1","WinFS","plblo-bu01.delphidrive.com","/C","Completed","5/30/2022 12:11:34 PM"
"GSL_10381_PLBLO-BU01_DAILY","2022/05/30-168","incr1","WinFS","plblo-bu01.delphidrive.com","/X","Completed","5/30/2022 12:11:34 PM"
"GSL_202_FREPDA01_DAILY","2022/05/30-169","incr1","FileSystem","frpeda01.delphidrive.com","/home","Completed","5/30/2022 12:08:30 PM"
"GSL_202_FREPDA01_DAILY","2022/05/30-169","incr1","FileSystem","frpeda01.delphidrive.com","/boot","Completed","5/30/2022 12:08:30 PM"
"GSL_202_FREPDA01_DAILY","2022/05/30-169","incr1","FileSystem","frpeda01.delphidrive.com","/var","Completed","5/30/2022 12:08:30 PM"
"GSL_202_FREPDA01_DAILY","2022/05/30-169","incr1","FileSystem","frpeda01.delphidrive.com","/tmp","Completed","5/30/2022 12:08:30 PM"
"GSL_202_FREPDA01_DAILY","2022/05/30-169","incr1","FileSystem","frpeda01.delphidrive.com","/","Completed","5/30/2022 12:08:30 PM"
"GSL_202_FRBLDA03_DAILY","2022/05/30-170","incr1","FileSystem","frblda03.delphidrive.com","/ggapps","Completed","5/30/2022 12:06:12 PM"
"GSL_202_FRBLDA03_DAILY","2022/05/30-170","incr1","FileSystem","frblda03.delphidrive.com","/home","Completed","5/30/2022 12:06:12 PM"
"GSL_202_FRBLDA03_DAILY","2022/05/30-170","incr1","FileSystem","frblda03.delphidrive.com","/boot","Completed","5/30/2022 12:06:12 PM"
"GSL_202_FRBLDA03_DAILY","2022/05/30-170","incr1","FileSystem","frblda03.delphidrive.com","/var","Completed","5/30/2022 12:06:12 PM"
"GSL_202_FRBLDA03_DAILY","2022/05/30-170","incr1","FileSystem","frblda03.delphidrive.com","/tmp","Completed","5/30/2022 12:06:12 PM"
"GSL_202_FRBLDA03_DAILY","2022/05/30-170","incr1","FileSystem","frblda03.delphidrive.com","/","Completed","5/30/2022 12:06:12 PM"
"GSL_274_UKGIL-BU01_DAILY","2022/05/30-171","incr1","WinFS","ukgil-bu01.delphidrive.com","\\?\Volume{ca86c97b-43c3-11e1-97be-806e6f6e6963}\","Completed","5/30/2022 12:28:35 PM"
"GSL_274_UKGIL-BU01_DAILY","2022/05/30-171","incr1","WinFS","ukgil-bu01.delphidrive.com","/CONFIGURATION","Completed","5/30/2022 12:28:35 PM"
"GSL_274_UKGIL-BU01_DAILY","2022/05/30-171","incr1","WinFS","ukgil-bu01.delphidrive.com","/C","Completed","5/30/2022 12:28:35 PM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-173","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059806","dtpn1dbc.delphidrive.com","","(O)","5/30/2022 12:02:57 PM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-173","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059934","dtpn1dbc.delphidrive.com","","(O)","5/30/2022 12:02:57 PM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/05/30-173","full","Control","dtpn1dbc.delphidrive.com","","File","5/30/2022 12:02:57 PM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-174","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059828","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 12:01:13 PM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-174","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059830","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 12:01:13 PM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-174","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059832","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 12:01:13 PM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/05/30-174","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059876","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 12:01:13 PM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-175","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059847","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 12:01:41 PM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-175","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059851","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 12:01:41 PM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-175","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059853","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 12:01:41 PM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/05/30-175","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059904","tslprsfdbc.delphidrive.com","","(O)","5/30/2022 12:01:41 PM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/05/30-177","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059866","dtpr1dbc.delphidrive.com","","(O)","5/30/2022 12:04:45 PM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/05/30-177","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43060009","dtpr1dbc.delphidrive.com","","(O)","5/30/2022 12:04:45 PM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-178","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059811","tslprepdbc.delphidrive.com","","(O)","5/30/2022 12:01:11 PM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-178","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059840","tslprepdbc.delphidrive.com","","(O)","5/30/2022 12:01:11 PM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/05/30-178","full","Control","tslprepdbc.delphidrive.com","","File","5/30/2022 12:01:11 PM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-179","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059822","tslprgrdb.delphidrive.com","","(O)","5/30/2022 12:01:35 PM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-179","full","01C0196D-1E14-4AC4-A06F-CE2E68D185F8/43059874","tslprgrdb.delphidrive.com","","(O)","5/30/2022 12:01:35 PM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/05/30-179","full","Control","tslprgrdb.delphidrive.com","","File","5/30/2022 12:01:35 PM"
"GSL_202_FRBLO-AP20_DAILY","2022/05/30-180","incr1","WinFS","frblo-ap20.delphidrive.com","\\?\Volume{7b5e01ba-b574-11e7-80ba-806e6f6e6963}\","Completed","5/30/2022 12:27:08 PM"
"GSL_202_FRBLO-AP20_DAILY","2022/05/30-180","incr1","WinFS","frblo-ap20.delphidrive.com","/CONFIGURATION","Completed","5/30/2022 12:27:08 PM"
"GSL_202_FRBLO-AP20_DAILY","2022/05/30-180","incr1","WinFS","frblo-ap20.delphidrive.com","/C","Completed","5/30/2022 12:27:08 PM"
"GSL_202_FRBLO-AP20_DAILY","2022/05/30-180","incr1","WinFS","frblo-ap20.delphidrive.com","/E","Completed","5/30/2022 12:27:08 PM"
"GSL_202_FRBLOP-AP21_DAILY","2022/05/30-181","incr1","WinFS","frblop-ap21.delphidrive.com","\\?\Volume{34ec9493-57d6-4969-87c8-36412f05bd26}\","Completed","5/30/2022 2:49:39 PM"
"GSL_202_FRBLOP-AP21_DAILY","2022/05/30-181","incr1","WinFS","frblop-ap21.delphidrive.com","/CONFIGURATION","Completed","5/30/2022 2:49:39 PM"
"GSL_202_FRBLOP-AP21_DAILY","2022/05/30-181","incr1","WinFS","frblop-ap21.delphidrive.com","/C","Completed","5/30/2022 2:49:39 PM"
