"Specification","Session Id","Mode","BkpType","Client","Mount Point","Object Status","End Time"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/usr/sap/DAA","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/opt/dazel","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/usr/sap","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/sapmnt","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/oracle","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/stand","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/home","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/var","Failed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/usr","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/tmp","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/opt","Completed","6/14/2022 9:31:46 PM"
"SCC_UNX_TSUPRR3DB1_DAILY","2022/06/14-392","incr1","FileSystem","tsuprr3db1c.delphidrive.com","/","Completed","6/14/2022 9:31:46 PM"
